task_id,split,family,protocol,spec_id,expected_action,input_smiles,has_witness,has_proof,num_hard_constraints,num_soft_preferences,budget,corpus_source,invariance_group_id,boundary_case_type
sgchem_v0.3__smiles_invariance__spec_v2_ro5_balanced_test__00008,test,smiles_invariance,L1,spec_v2_ro5_balanced_test,ACCEPT,CC(C)N(CCN)CCN,True,False,3,1,max_steps=1;max_proposals=1;max_verify_calls=0;max_total_verifier_calls=1;max_edit_cost=None,corpus/corpus.parquet,sgchem_v0.3__invariance_group__charge__spec_v2_ro5_balanced_test__00038,
sgchem_v0.3__smiles_invariance__spec_v2_sa_relaxed_dev__00001,dev,smiles_invariance,L1,spec_v2_sa_relaxed_dev,ACCEPT,CC(=O)NC(CN)CCl,True,False,3,1,max_steps=1;max_proposals=1;max_verify_calls=0;max_total_verifier_calls=1;max_edit_cost=None,corpus/corpus.parquet,sgchem_v0.3__invariance_group__stereo__spec_v2_sa_relaxed_dev__00008,
sgchem_v0.3__smiles_invariance__spec_v2_sa_relaxed_dev__00002,dev,smiles_invariance,L1,spec_v2_sa_relaxed_dev,ACCEPT,C(NC(C)=O)(CN)CCl,True,False,3,1,max_steps=1;max_proposals=1;max_verify_calls=0;max_total_verifier_calls=1;max_edit_cost=None,corpus/corpus.parquet,sgchem_v0.3__invariance_group__stereo__spec_v2_sa_relaxed_dev__00008,
sgchem_v0.3__smiles_invariance__spec_v2_sa_relaxed_dev__00003,dev,smiles_invariance,L1,spec_v2_sa_relaxed_dev,ACCEPT,CC(=O)Nc1c(N)cccc1Cl,True,False,3,1,max_steps=1;max_proposals=1;max_verify_calls=0;max_total_verifier_calls=1;max_edit_cost=None,corpus/corpus.parquet,sgchem_v0.3__invariance_group__aromatic__spec_v2_sa_relaxed_dev__00020,
sgchem_v0.3__smiles_invariance__spec_v2_sa_relaxed_dev__00004,dev,smiles_invariance,L1,spec_v2_sa_relaxed_dev,ACCEPT,Nc1c(NC(C)=O)c(Cl)ccc1,True,False,3,1,max_steps=1;max_proposals=1;max_verify_calls=0;max_total_verifier_calls=1;max_edit_cost=None,corpus/corpus.parquet,sgchem_v0.3__invariance_group__aromatic__spec_v2_sa_relaxed_dev__00020,
sgchem_v0.3__smiles_invariance__spec_v2_sa_relaxed_dev__00005,dev,smiles_invariance,L3,spec_v2_sa_relaxed_dev,ACCEPT,C=C(O)NC(CN)CCl,True,False,4,1,max_steps=4;max_proposals=4;max_verify_calls=4;max_total_verifier_calls=8;max_edit_cost=None,corpus/corpus.parquet,sgchem_v0.3__invariance_group__tautomer__spec_v2_sa_relaxed_dev__00032,
sgchem_v0.3__smiles_invariance__spec_v2_sa_relaxed_dev__00006,dev,smiles_invariance,L1,spec_v2_sa_relaxed_dev,ACCEPT,CC(=O)NC(CN)CCl,True,False,3,1,max_steps=1;max_proposals=1;max_verify_calls=0;max_total_verifier_calls=1;max_edit_cost=None,corpus/corpus.parquet,sgchem_v0.3__invariance_group__tautomer__spec_v2_sa_relaxed_dev__00032,
sgchem_v0.3__smiles_invariance__spec_v2_sa_relaxed_dev__00007,dev,smiles_invariance,L3,spec_v2_sa_relaxed_dev,ACCEPT,CC(C)[NH+](CCN)CCO,True,False,4,1,max_steps=4;max_proposals=4;max_verify_calls=4;max_total_verifier_calls=8;max_edit_cost=None,corpus/corpus.parquet,sgchem_v0.3__invariance_group__charge__spec_v2_sa_relaxed_dev__00043,
sgchem_v0.3__smiles_invariance__spec_v2_sa_relaxed_dev__00008,dev,smiles_invariance,L1,spec_v2_sa_relaxed_dev,ACCEPT,CC(C)N(CCN)CCO,True,False,3,1,max_steps=1;max_proposals=1;max_verify_calls=0;max_total_verifier_calls=1;max_edit_cost=None,corpus/corpus.parquet,sgchem_v0.3__invariance_group__charge__spec_v2_sa_relaxed_dev__00043,
sgchem_v0.3__smiles_invariance__spec_v2_sa_strict_test__00001,test,smiles_invariance,L1,spec_v2_sa_strict_test,ACCEPT,CC(=O)NC(C)CO,True,False,3,1,max_steps=1;max_proposals=1;max_verify_calls=0;max_total_verifier_calls=1;max_edit_cost=None,corpus/corpus.parquet,sgchem_v0.3__invariance_group__stereo__spec_v2_sa_strict_test__00004,
sgchem_v0.3__smiles_invariance__spec_v2_sa_strict_test__00002,test,smiles_invariance,L1,spec_v2_sa_strict_test,ACCEPT,C(NC(C)=O)(C)CO,True,False,3,1,max_steps=1;max_proposals=1;max_verify_calls=0;max_total_verifier_calls=1;max_edit_cost=None,corpus/corpus.parquet,sgchem_v0.3__invariance_group__stereo__spec_v2_sa_strict_test__00004,
sgchem_v0.3__smiles_invariance__spec_v2_sa_strict_test__00003,test,smiles_invariance,L1,spec_v2_sa_strict_test,ACCEPT,CC(=O)Nc1c(F)cccc1C(N)=O,True,False,3,1,max_steps=1;max_proposals=1;max_verify_calls=0;max_total_verifier_calls=1;max_edit_cost=None,corpus/corpus.parquet,sgchem_v0.3__invariance_group__aromatic__spec_v2_sa_strict_test__00016,
sgchem_v0.3__smiles_invariance__spec_v2_sa_strict_test__00004,test,smiles_invariance,L1,spec_v2_sa_strict_test,ACCEPT,c1c(F)c(NC(C)=O)c(C(N)=O)cc1,True,False,3,1,max_steps=1;max_proposals=1;max_verify_calls=0;max_total_verifier_calls=1;max_edit_cost=None,corpus/corpus.parquet,sgchem_v0.3__invariance_group__aromatic__spec_v2_sa_strict_test__00016,
sgchem_v0.3__smiles_invariance__spec_v2_sa_strict_test__00005,test,smiles_invariance,L3,spec_v2_sa_strict_test,ACCEPT,C=C(O)NC(C)CO,True,False,4,1,max_steps=4;max_proposals=4;max_verify_calls=4;max_total_verifier_calls=8;max_edit_cost=None,corpus/corpus.parquet,sgchem_v0.3__invariance_group__tautomer__spec_v2_sa_strict_test__00028,
sgchem_v0.3__smiles_invariance__spec_v2_sa_strict_test__00006,test,smiles_invariance,L1,spec_v2_sa_strict_test,ACCEPT,CC(=O)NC(C)CO,True,False,3,1,max_steps=1;max_proposals=1;max_verify_calls=0;max_total_verifier_calls=1;max_edit_cost=None,corpus/corpus.parquet,sgchem_v0.3__invariance_group__tautomer__spec_v2_sa_strict_test__00028,
sgchem_v0.3__smiles_invariance__spec_v2_sa_strict_test__00007,test,smiles_invariance,L3,spec_v2_sa_strict_test,ACCEPT,CC(C)[NH+](CCN)CCF,True,False,4,1,max_steps=4;max_proposals=4;max_verify_calls=4;max_total_verifier_calls=8;max_edit_cost=None,corpus/corpus.parquet,sgchem_v0.3__invariance_group__charge__spec_v2_sa_strict_test__00039,
sgchem_v0.3__smiles_invariance__spec_v2_sa_strict_test__00008,test,smiles_invariance,L1,spec_v2_sa_strict_test,ACCEPT,CC(C)N(CCN)CCF,True,False,3,1,max_steps=1;max_proposals=1;max_verify_calls=0;max_total_verifier_calls=1;max_edit_cost=None,corpus/corpus.parquet,sgchem_v0.3__invariance_group__charge__spec_v2_sa_strict_test__00039,
sgchem_v0.3__tool_forced_l3__spec_v1_basic__00001,train,tool_forced_l3,L3,spec_v1_basic,ACCEPT,CC(=O)NC(C)C(C)N,True,False,3,2,max_steps=3;max_proposals=2;max_verify_calls=1;max_total_verifier_calls=3,corpus/corpus.parquet,,
sgchem_v0.3__tool_forced_l3__spec_v1_basic__00002,train,tool_forced_l3,L3,spec_v1_basic,ACCEPT,CC(=O)NCC(N)CCl,True,False,3,2,max_steps=3;max_proposals=2;max_verify_calls=1;max_total_verifier_calls=3,corpus/corpus.parquet,,
sgchem_v0.3__tool_forced_l3__spec_v1_basic__00003,train,tool_forced_l3,L3,spec_v1_basic,ACCEPT,CC(=O)Nc1cccc(C(N)=O)c1C(N)=O,True,False,3,2,max_steps=3;max_proposals=2;max_verify_calls=1;max_total_verifier_calls=3,corpus/corpus.parquet,,
sgchem_v0.3__tool_forced_l3__spec_v1_basic__00004,train,tool_forced_l3,L3,spec_v1_basic,ACCEPT,CC(C)N(CCO)C(=O)OCCN,True,False,3,2,max_steps=3;max_proposals=2;max_verify_calls=1;max_total_verifier_calls=3,corpus/corpus.parquet,,
sgchem_v0.3__tool_forced_l3__spec_v1_basic__00005,train,tool_forced_l3,L3,spec_v1_basic,ACCEPT,CC(CN)NC(=O)CCl,True,False,3,2,max_steps=3;max_proposals=2;max_verify_calls=1;max_total_verifier_calls=3,corpus/corpus.parquet,,
sgchem_v0.3__tool_forced_l3__spec_v1_basic__00006,train,tool_forced_l3,L3,spec_v1_basic,ACCEPT,CC(CO)NCCF,True,False,3,2,max_steps=3;max_proposals=2;max_verify_calls=1;max_total_verifier_calls=3,corpus/corpus.parquet,,
sgchem_v0.3__tool_forced_l3__spec_v1_basic__00007,train,tool_forced_l3,L3,spec_v1_basic,ACCEPT,CC(N)CC(N)=O,True,False,3,2,max_steps=3;max_proposals=2;max_verify_calls=1;max_total_verifier_calls=3,corpus/corpus.parquet,,
sgchem_v0.3__tool_forced_l3__spec_v1_basic__00008,train,tool_forced_l3,L3,spec_v1_basic,ACCEPT,CC(O)CNC(=O)OCCN,True,False,3,2,max_steps=3;max_proposals=2;max_verify_calls=1;max_total_verifier_calls=3,corpus/corpus.parquet,,
sgchem_v0.3__tool_forced_l3__spec_v1_basic__00009,train,tool_forced_l3,L3,spec_v1_basic,ACCEPT,CCN(CC)CC(O)CN,True,False,3,2,max_steps=3;max_proposals=2;max_verify_calls=1;max_total_verifier_calls=3,corpus/corpus.parquet,,
sgchem_v0.3__tool_forced_l3__spec_v1_basic__00010,train,tool_forced_l3,L3,spec_v1_basic,ACCEPT,CCN(CCO)C(C)CN,True,False,3,2,max_steps=3;max_proposals=2;max_verify_calls=1;max_total_verifier_calls=3,corpus/corpus.parquet,,
sgchem_v0.3__tool_forced_l3__spec_v2_alert_soft_train__00001,train,tool_forced_l3,L3,spec_v2_alert_soft_train,ACCEPT,CC(=O)NC(CN)CO,True,False,3,3,max_steps=3;max_proposals=2;max_verify_calls=1;max_total_verifier_calls=3,corpus/corpus.parquet,,
sgchem_v0.3__tool_forced_l3__spec_v2_alert_soft_train__00002,train,tool_forced_l3,L3,spec_v2_alert_soft_train,ACCEPT,CC(N)CNCCN,True,False,3,3,max_steps=3;max_proposals=2;max_verify_calls=1;max_total_verifier_calls=3,corpus/corpus.parquet,,
sgchem_v0.3__tool_forced_l3__spec_v2_alert_soft_train__00003,train,tool_forced_l3,L3,spec_v2_alert_soft_train,ACCEPT,Fc1ccccn1,True,False,3,3,max_steps=3;max_proposals=2;max_verify_calls=1;max_total_verifier_calls=3,corpus/corpus.parquet,,
sgchem_v0.3__tool_forced_l3__spec_v2_alert_soft_train__00004,train,tool_forced_l3,L3,spec_v2_alert_soft_train,ACCEPT,NC(=O)c1cnc(N)cc1C(N)=O,True,False,3,3,max_steps=3;max_proposals=2;max_verify_calls=1;max_total_verifier_calls=3,corpus/corpus.parquet,,
sgchem_v0.3__tool_forced_l3__spec_v2_alert_soft_train__00005,train,tool_forced_l3,L3,spec_v2_alert_soft_train,ACCEPT,NCCOC(=O)N(CCN)CCN,True,False,3,3,max_steps=3;max_proposals=2;max_verify_calls=1;max_total_verifier_calls=3,corpus/corpus.parquet,,
sgchem_v0.3__tool_forced_l3__spec_v2_alert_soft_train__00006,train,tool_forced_l3,L3,spec_v2_alert_soft_train,ACCEPT,CC(CN)NCCN,True,False,3,3,max_steps=3;max_proposals=2;max_verify_calls=1;max_total_verifier_calls=3,corpus/corpus.parquet,,
sgchem_v0.3__tool_forced_l3__spec_v2_alert_soft_train__00007,train,tool_forced_l3,L3,spec_v2_alert_soft_train,ACCEPT,CCNC(CN)CN,True,False,3,3,max_steps=3;max_proposals=2;max_verify_calls=1;max_total_verifier_calls=3,corpus/corpus.parquet,,
sgchem_v0.3__tool_forced_l3__spec_v2_alert_soft_train__00008,train,tool_forced_l3,L3,spec_v2_alert_soft_train,ACCEPT,NC(=O)c1cc(C(N)=O)c(N)cn1,True,False,3,3,max_steps=3;max_proposals=2;max_verify_calls=1;max_total_verifier_calls=3,corpus/corpus.parquet,,
sgchem_v0.3__tool_forced_l3__spec_v2_alert_soft_train__00009,train,tool_forced_l3,L3,spec_v2_alert_soft_train,ACCEPT,NCC(=O)NCCO,True,False,3,3,max_steps=3;max_proposals=2;max_verify_calls=1;max_total_verifier_calls=3,corpus/corpus.parquet,,
sgchem_v0.3__tool_forced_l3__spec_v2_alert_soft_train__00010,train,tool_forced_l3,L3,spec_v2_alert_soft_train,ACCEPT,NCNC(=O)CF,True,False,3,3,max_steps=3;max_proposals=2;max_verify_calls=1;max_total_verifier_calls=3,corpus/corpus.parquet,,
sgchem_v0.3__tool_forced_l3__spec_v2_alert_strict_dev__00001,dev,tool_forced_l3,L3,spec_v2_alert_strict_dev,ACCEPT,CC(=O)NC(C)N,True,False,6,1,max_steps=3;max_proposals=2;max_verify_calls=1;max_total_verifier_calls=3,corpus/corpus.parquet,,
sgchem_v0.3__tool_forced_l3__spec_v2_alert_strict_dev__00002,dev,tool_forced_l3,L3,spec_v2_alert_strict_dev,ACCEPT,CC(=O)Nc1c(N)cccc1N,True,False,6,1,max_steps=3;max_proposals=2;max_verify_calls=1;max_total_verifier_calls=3,corpus/corpus.parquet,,
sgchem_v0.3__tool_forced_l3__spec_v2_alert_strict_dev__00003,dev,tool_forced_l3,L3,spec_v2_alert_strict_dev,ACCEPT,CC(=O)Nc1ccc(C(N)=O)cc1N,True,False,6,1,max_steps=3;max_proposals=2;max_verify_calls=1;max_total_verifier_calls=3,corpus/corpus.parquet,,
sgchem_v0.3__tool_forced_l3__spec_v2_alert_strict_dev__00004,dev,tool_forced_l3,L3,spec_v2_alert_strict_dev,ACCEPT,CC(=O)Nc1cccc(C(N)=O)c1N,True,False,6,1,max_steps=3;max_proposals=2;max_verify_calls=1;max_total_verifier_calls=3,corpus/corpus.parquet,,
sgchem_v0.3__tool_forced_l3__spec_v2_alert_strict_dev__00005,dev,tool_forced_l3,L3,spec_v2_alert_strict_dev,ACCEPT,CC(=O)Oc1c(Cl)cccc1C(N)=O,True,False,6,1,max_steps=3;max_proposals=2;max_verify_calls=1;max_total_verifier_calls=3,corpus/corpus.parquet,,
sgchem_v0.3__tool_forced_l3__spec_v2_alert_strict_dev__00006,dev,tool_forced_l3,L3,spec_v2_alert_strict_dev,ACCEPT,CC(=O)Oc1cc(C(N)=O)ccc1N,True,False,6,1,max_steps=3;max_proposals=2;max_verify_calls=1;max_total_verifier_calls=3,corpus/corpus.parquet,,
sgchem_v0.3__tool_forced_l3__spec_v2_alert_strict_dev__00007,dev,tool_forced_l3,L3,spec_v2_alert_strict_dev,ACCEPT,CC(=O)Oc1cc(F)ccc1N,True,False,6,1,max_steps=3;max_proposals=2;max_verify_calls=1;max_total_verifier_calls=3,corpus/corpus.parquet,,
sgchem_v0.3__tool_forced_l3__spec_v2_alert_strict_dev__00008,dev,tool_forced_l3,L3,spec_v2_alert_strict_dev,ACCEPT,CC(=O)Oc1ccc(C(N)=O)cc1,True,False,6,1,max_steps=3;max_proposals=2;max_verify_calls=1;max_total_verifier_calls=3,corpus/corpus.parquet,,
sgchem_v0.3__tool_forced_l3__spec_v2_alert_strict_dev__00009,dev,tool_forced_l3,L3,spec_v2_alert_strict_dev,ACCEPT,CC(=O)Oc1ccc(Cl)cc1N,True,False,6,1,max_steps=3;max_proposals=2;max_verify_calls=1;max_total_verifier_calls=3,corpus/corpus.parquet,,
sgchem_v0.3__tool_forced_l3__spec_v2_alert_strict_dev__00010,dev,tool_forced_l3,L3,spec_v2_alert_strict_dev,ACCEPT,CC(=O)Oc1ccc(N)c(N)c1,True,False,6,1,max_steps=3;max_proposals=2;max_verify_calls=1;max_total_verifier_calls=3,corpus/corpus.parquet,,
sgchem_v0.3__tool_forced_l3__spec_v2_amide_friendly_dev__00001,dev,tool_forced_l3,L3,spec_v2_amide_friendly_dev,ACCEPT,CC(=O)NC(CN)CO,True,False,3,2,max_steps=3;max_proposals=2;max_verify_calls=1;max_total_verifier_calls=3,corpus/corpus.parquet,,
sgchem_v0.3__tool_forced_l3__spec_v2_amide_friendly_dev__00002,dev,tool_forced_l3,L3,spec_v2_amide_friendly_dev,ACCEPT,CC(N)C(=O)NCCN,True,False,3,2,max_steps=3;max_proposals=2;max_verify_calls=1;max_total_verifier_calls=3,corpus/corpus.parquet,,
sgchem_v0.3__tool_forced_l3__spec_v2_amide_friendly_dev__00003,dev,tool_forced_l3,L3,spec_v2_amide_friendly_dev,ACCEPT,CCCCCCCCCF,True,False,3,2,max_steps=3;max_proposals=2;max_verify_calls=1;max_total_verifier_calls=3,corpus/corpus.parquet,,
sgchem_v0.3__tool_forced_l3__spec_v2_amide_friendly_dev__00004,dev,tool_forced_l3,L3,spec_v2_amide_friendly_dev,ACCEPT,CCOC(=O)C(C)N,True,False,3,2,max_steps=3;max_proposals=2;max_verify_calls=1;max_total_verifier_calls=3,corpus/corpus.parquet,,
sgchem_v0.3__tool_forced_l3__spec_v2_amide_friendly_dev__00005,dev,tool_forced_l3,L3,spec_v2_amide_friendly_dev,ACCEPT,Fc1cc(F)cc(Cl)c1,True,False,3,2,max_steps=3;max_proposals=2;max_verify_calls=1;max_total_verifier_calls=3,corpus/corpus.parquet,,
sgchem_v0.3__tool_forced_l3__spec_v2_amide_friendly_dev__00006,dev,tool_forced_l3,L3,spec_v2_amide_friendly_dev,ACCEPT,Fc1cccc(F)c1Cl,True,False,3,2,max_steps=3;max_proposals=2;max_verify_calls=1;max_total_verifier_calls=3,corpus/corpus.parquet,,
sgchem_v0.3__tool_forced_l3__spec_v2_amide_friendly_dev__00007,dev,tool_forced_l3,L3,spec_v2_amide_friendly_dev,ACCEPT,NC(=O)c1ccc(C(N)=O)c(C(N)=O)c1,True,False,3,2,max_steps=3;max_proposals=2;max_verify_calls=1;max_total_verifier_calls=3,corpus/corpus.parquet,,
sgchem_v0.3__tool_forced_l3__spec_v2_amide_friendly_dev__00008,dev,tool_forced_l3,L3,spec_v2_amide_friendly_dev,ACCEPT,NCCOC(=O)NCN,True,False,3,2,max_steps=3;max_proposals=2;max_verify_calls=1;max_total_verifier_calls=3,corpus/corpus.parquet,,
sgchem_v0.3__tool_forced_l3__spec_v2_amide_friendly_dev__00009,dev,tool_forced_l3,L3,spec_v2_amide_friendly_dev,ACCEPT,CC(C)OC(=O)CN,True,False,3,2,max_steps=3;max_proposals=2;max_verify_calls=1;max_total_verifier_calls=3,corpus/corpus.parquet,,
sgchem_v0.3__tool_forced_l3__spec_v2_aromatic_pref_test__00001,test,tool_forced_l3,L3,spec_v2_aromatic_pref_test,ACCEPT,CC(CN)NC(=O)CN,True,False,3,1,max_steps=3;max_proposals=2;max_verify_calls=1;max_total_verifier_calls=3,corpus/corpus.parquet,,
sgchem_v0.3__tool_forced_l3__spec_v2_aromatic_pref_test__00002,test,tool_forced_l3,L3,spec_v2_aromatic_pref_test,ACCEPT,CC(O)CNCCN,True,False,3,1,max_steps=3;max_proposals=2;max_verify_calls=1;max_total_verifier_calls=3,corpus/corpus.parquet,,
sgchem_v0.3__tool_forced_l3__spec_v2_aromatic_pref_test__00003,test,tool_forced_l3,L3,spec_v2_aromatic_pref_test,ACCEPT,Fc1ccncc1,True,False,3,1,max_steps=3;max_proposals=2;max_verify_calls=1;max_total_verifier_calls=3,corpus/corpus.parquet,,
sgchem_v0.3__tool_forced_l3__spec_v2_aromatic_pref_test__00004,test,tool_forced_l3,L3,spec_v2_aromatic_pref_test,ACCEPT,NC(=O)c1cncc(N)c1C(N)=O,True,False,3,1,max_steps=3;max_proposals=2;max_verify_calls=1;max_total_verifier_calls=3,corpus/corpus.parquet,,
sgchem_v0.3__tool_forced_l3__spec_v2_aromatic_pref_test__00005,test,tool_forced_l3,L3,spec_v2_aromatic_pref_test,ACCEPT,NCCOC(=O)NCCO,True,False,3,1,max_steps=3;max_proposals=2;max_verify_calls=1;max_total_verifier_calls=3,corpus/corpus.parquet,,
sgchem_v0.3__tool_forced_l3__spec_v2_aromatic_pref_test__00006,test,tool_forced_l3,L3,spec_v2_aromatic_pref_test,ACCEPT,CC(CO)NC(=O)CN,True,False,3,1,max_steps=3;max_proposals=2;max_verify_calls=1;max_total_verifier_calls=3,corpus/corpus.parquet,,
sgchem_v0.3__tool_forced_l3__spec_v2_aromatic_pref_test__00007,test,tool_forced_l3,L3,spec_v2_aromatic_pref_test,ACCEPT,CCNC(CN)CO,True,False,3,1,max_steps=3;max_proposals=2;max_verify_calls=1;max_total_verifier_calls=3,corpus/corpus.parquet,,
sgchem_v0.3__tool_forced_l3__spec_v2_aromatic_pref_test__00008,test,tool_forced_l3,L3,spec_v2_aromatic_pref_test,ACCEPT,NC(=O)c1cc(C(N)=O)cc(C(N)=O)c1,True,False,3,1,max_steps=3;max_proposals=2;max_verify_calls=1;max_total_verifier_calls=3,corpus/corpus.parquet,,
sgchem_v0.3__tool_forced_l3__spec_v2_aromatic_pref_test__00009,test,tool_forced_l3,L3,spec_v2_aromatic_pref_test,ACCEPT,NCC(=O)NCF,True,False,3,1,max_steps=3;max_proposals=2;max_verify_calls=1;max_total_verifier_calls=3,corpus/corpus.parquet,,
sgchem_v0.3__tool_forced_l3__spec_v2_cns_like_test__00001,test,tool_forced_l3,L3,spec_v2_cns_like_test,ACCEPT,CC(=O)Nc1cc(C(N)=O)ccc1F,True,False,4,1,max_steps=3;max_proposals=2;max_verify_calls=1;max_total_verifier_calls=3,corpus/corpus.parquet,,
sgchem_v0.3__tool_forced_l3__spec_v2_cns_like_test__00002,test,tool_forced_l3,L3,spec_v2_cns_like_test,ACCEPT,CC(=O)Oc1c(N)cccc1N,True,False,4,1,max_steps=3;max_proposals=2;max_verify_calls=1;max_total_verifier_calls=3,corpus/corpus.parquet,,
sgchem_v0.3__tool_forced_l3__spec_v2_cns_like_test__00003,test,tool_forced_l3,L3,spec_v2_cns_like_test,ACCEPT,CC(=O)Oc1cccc(C(N)=O)c1,True,False,4,1,max_steps=3;max_proposals=2;max_verify_calls=1;max_total_verifier_calls=3,corpus/corpus.parquet,,
sgchem_v0.3__tool_forced_l3__spec_v2_cns_like_test__00004,test,tool_forced_l3,L3,spec_v2_cns_like_test,ACCEPT,CC(C)OC(=O)N(CCN)CCN,True,False,4,1,max_steps=3;max_proposals=2;max_verify_calls=1;max_total_verifier_calls=3,corpus/corpus.parquet,,
sgchem_v0.3__tool_forced_l3__spec_v2_cns_like_test__00005,test,tool_forced_l3,L3,spec_v2_cns_like_test,ACCEPT,CC(CO)NC(=O)OCCCl,True,False,4,1,max_steps=3;max_proposals=2;max_verify_calls=1;max_total_verifier_calls=3,corpus/corpus.parquet,,
sgchem_v0.3__tool_forced_l3__spec_v2_cns_like_test__00006,test,tool_forced_l3,L3,spec_v2_cns_like_test,ACCEPT,CC(O)CNC(=O)OCCF,True,False,4,1,max_steps=3;max_proposals=2;max_verify_calls=1;max_total_verifier_calls=3,corpus/corpus.parquet,,
sgchem_v0.3__tool_forced_l3__spec_v2_cns_like_test__00007,test,tool_forced_l3,L3,spec_v2_cns_like_test,ACCEPT,CCN(CC(C)O)C(=O)OCCN,True,False,4,1,max_steps=3;max_proposals=2;max_verify_calls=1;max_total_verifier_calls=3,corpus/corpus.parquet,,
sgchem_v0.3__tool_forced_l3__spec_v2_cns_like_test__00008,test,tool_forced_l3,L3,spec_v2_cns_like_test,ACCEPT,CCN(CCN)C(=O)OC(C)CN,True,False,4,1,max_steps=3;max_proposals=2;max_verify_calls=1;max_total_verifier_calls=3,corpus/corpus.parquet,,
sgchem_v0.3__tool_forced_l3__spec_v2_cns_like_test__00009,test,tool_forced_l3,L3,spec_v2_cns_like_test,ACCEPT,CCN(CCO)C(=O)OCC(C)N,True,False,4,1,max_steps=3;max_proposals=2;max_verify_calls=1;max_total_verifier_calls=3,corpus/corpus.parquet,,
sgchem_v0.3__tool_forced_l3__spec_v2_fragment_tight_train__00001,train,tool_forced_l3,L3,spec_v2_fragment_tight_train,ACCEPT,CC(=O)Oc1cc(C(N)=O)ccc1C(N)=O,True,False,3,1,max_steps=3;max_proposals=2;max_verify_calls=1;max_total_verifier_calls=3,corpus/corpus.parquet,,
sgchem_v0.3__tool_forced_l3__spec_v2_fragment_tight_train__00002,train,tool_forced_l3,L3,spec_v2_fragment_tight_train,ACCEPT,CC(CF)Oc1ccccc1,True,False,3,1,max_steps=3;max_proposals=2;max_verify_calls=1;max_total_verifier_calls=3,corpus/corpus.parquet,,
sgchem_v0.3__tool_forced_l3__spec_v2_fragment_tight_train__00003,train,tool_forced_l3,L3,spec_v2_fragment_tight_train,ACCEPT,CC(N)C(=O)NCCO,True,False,3,1,max_steps=3;max_proposals=2;max_verify_calls=1;max_total_verifier_calls=3,corpus/corpus.parquet,,
sgchem_v0.3__tool_forced_l3__spec_v2_fragment_tight_train__00004,train,tool_forced_l3,L3,spec_v2_fragment_tight_train,ACCEPT,CCC(C)OCF,True,False,3,1,max_steps=3;max_proposals=2;max_verify_calls=1;max_total_verifier_calls=3,corpus/corpus.parquet,,
sgchem_v0.3__tool_forced_l3__spec_v2_fragment_tight_train__00005,train,tool_forced_l3,L3,spec_v2_fragment_tight_train,ACCEPT,CCNCF,True,False,3,1,max_steps=3;max_proposals=2;max_verify_calls=1;max_total_verifier_calls=3,corpus/corpus.parquet,,
sgchem_v0.3__tool_forced_l3__spec_v2_fragment_tight_train__00006,train,tool_forced_l3,L3,spec_v2_fragment_tight_train,ACCEPT,CCOc1ccc(Cl)cc1,True,False,3,1,max_steps=3;max_proposals=2;max_verify_calls=1;max_total_verifier_calls=3,corpus/corpus.parquet,,
